Time,P_LqTk,T_LqTk,m_Sum_LqTk,T_GTkO,T_ITkO,T_LTkO,P_GTkO,P_OpStO_LqTk,P_ReseatO_LqTk,m_BOGO,m_PSVO_LqTk,Q_InGO,Q_InLO,Q_InGIO,Q_InILO,m_LqPpReal,m_LqVapReal,P_Source,T_SourceC,m_Source,P_Buf1,M_BufSum1,P_Buf2,M_BufSum2,P_TT1,T_TT1,m_TTSum1,P_TT2,T_TT2,m_TTSum2,m_LCpReal,m_MCp1Real,m_MCp2Real,m_HCpReal,P_TkL,T_TkL,m_SumL,W_ReqL,AaL,SD_1P_MaxL,P_TkAccL,P_TkOpFullL,P_TkOpStartL,P_TkL_1,W_Req_kgsL,W_OpFullL,W_OutL,W_OutL_1,SD_1PL,P_TkM,T_TkM,m_SumM,W_ReqM,AaM,SD_1P_MaxM,P_TkAccM,P_TkOpFullM,P_TkOpStartM,P_TkM_1,W_Req_kgsM,W_OpFullM,W_OutM,W_OutM_1,SD_1PM,P_TkH,T_TkH,m_SumH,W_ReqH,AaH,SD_1P_MaxH,P_TkAccH,P_TkOpFullH,P_TkOpStartH,P_TkH_1,W_Req_kgsH,W_OpFullH,W_OutH,W_OutH_1,SD_1PH,m1301,m1401,m1501,m1302,m1402,m1502,mD1,mD2,P_Tk1,T_TkC1,M_Sum1,SOC_Tk1,P_Tk2,T_TkC2,M_Sum2,SOC_Tk2,SOC_Tk1_1,m_HFP1,APRR1,P_Ba1,T_Ba1,P_Tk1_1,T_Tk1,T_Amb,T_Ba1_1,P_Tk_01,T_TkMax1,t_ElepS1,V_TkTot1,T_Amb_1,T_Ba1_2,P_Tk_01_1,SOC_Tk1_2,PRR_av1,CalcIntv_av1,m_HFPMax1,P_Tk1_2,T_TkMax1_1,t_ElepS1_1,t_ElepM1,SOC_Tk1_3,m_HFP1_1,APRR1_1,P_Ba1_1,P_Tk1_3,T_Tk1_1,D1Step,DeFuel1_LBk,DeFuel1_MBk,DeFuel1_HBk,P_Tk1_4,SOC_Tk2_1,m_HFP2,APRR2,P_Ba2,P_Tk2_1,T_Tk2,D2Step,DeFuel2_LBk,DeFuel2_MBk,DeFuel2_HBk,P_Tk2_2,P_HBk,P_MBk,P_LBk,P_TT1_1,P_TT2_1,P_Buf1_1,m_HCpCapa,m_HCpReal_1,m_MCp1Capa,m_MCp2Capa,m_MCp1Real_1,m_LCpCapa,m_LCpReal_1
89.557,96.353,24.745,24.120,93.831,21.533,54.939,91.480,59.759,8.319,18.070,39.271,32.199,57.115,72.719,1.896,31.599,58.828,81.758,4.899,11.679,17.800,7.048,36.668,66.354,27.844,29.592,74.987,80.886,48.427,91.960,13.865,62.624,20.741,46.292,92.195,78.446,84.151,64.338,49.593,81.109,97.616,3.126,31.411,82.712,91.684,2.696,58.766,36.925,64.354,40.350,26.575,68.081,76.530,24.268,2.942,68.342,17.454,97.418,58.459,27.758,66.311,14.530,13.829,63.084,49.378,50.350,75.119,50.323,73.912,24.455,26.145,17.839,98.198,97.712,63.136,18.321,87.779,66.760,33.675,25.234,24.580,16.654,81.944,49.765,30.744,11.457,23.866,85.156,34.758,55.588,46.338,68.384,82.057,54.918,34.608,22.924,81.224,6.584,5.858,2.871,8.208,50.185,0.502,29.285,1.798,24.397,46.667,10.527,74.258,94.757,89.887,82.066,3.752,87.521,86.332,91.789,28.764,87.806,16.842,43.030,24.909,86.415,87.508,6.881,81.742,30.480,18.535,41.026,31.158,99.219,61.950,43.612,1.169,67.433,89.508,88.841,83.325,61.532,96.940,77.189,91.815,21.602,9.654,15.106,7.306,12.726,9.278,89.153,98.410,35.944,16.511,7.510,39.731,94.777
69.232,85.211,20.191,2.762,69.777,71.486,5.966,2.706,73.716,77.465,83.215,48.822,19.599,34.826,67.118,38.681,92.535,16.806,46.484,32.748,19.083,10.609,92.426,13.923,12.707,54.195,79.710,16.845,0.123,42.629,84.636,25.095,62.235,99.228,66.255,18.069,36.310,16.896,67.624,73.532,0.857,95.939,39.721,73.414,32.918,73.644,98.250,52.066,93.429,23.950,78.861,59.617,31.364,67.226,15.436,42.677,57.671,29.214,61.468,9.973,14.463,35.304,87.509,40.145,72.440,37.484,34.831,51.569,91.320,16.970,65.657,79.576,78.773,41.483,48.827,37.942,85.459,34.130,70.994,50.621,86.987,68.303,3.959,19.109,45.778,70.926,30.470,48.094,41.649,84.081,83.424,74.796,53.254,55.942,78.138,6.555,14.749,44.592,91.675,83.284,28.765,88.264,24.290,72.466,63.129,60.737,65.233,50.772,33.614,4.219,99.235,87.728,73.900,31.985,83.990,46.013,40.352,96.427,83.966,13.647,98.273,75.398,27.704,42.041,59.046,3.820,65.546,56.450,52.547,93.037,76.900,4.931,34.494,15.141,18.027,95.231,72.328,16.771,5.968,11.719,89.205,81.085,7.611,96.036,95.554,35.597,99.606,61.369,15.253,9.477,25.751,1.348,80.964,6.254,24.672
9.875,24.190,45.361,37.601,54.016,37.546,0.481,41.202,39.338,25.237,60.263,42.486,73.200,32.303,62.979,38.031,35.486,33.003,41.530,65.237,21.364,85.424,62.059,44.371,46.762,18.010,28.909,96.215,48.921,87.698,7.836,92.753,61.859,18.869,81.455,17.071,23.414,27.776,37.010,39.041,52.617,68.786,75.380,14.656,38.175,93.155,60.346,34.904,84.304,54.100,33.756,2.712,51.426,16.093,76.059,43.152,55.007,61.527,47.574,56.007,81.334,72.778,44.842,8.309,3.776,76.673,41.516,45.274,14.602,2.048,57.994,59.028,45.182,6.171,86.789,23.085,51.130,22.850,0.059,17.418,27.876,37.151,79.727,13.760,28.208,77.717,26.679,48.209,64.337,5.159,90.197,34.197,14.163,23.634,43.379,73.799,12.406,83.996,97.333,71.193,56.310,28.601,94.160,4.859,80.140,34.567,92.278,47.618,14.577,90.083,51.826,12.260,98.273,18.040,41.728,93.457,71.275,38.144,62.287,46.475,9.563,8.238,18.920,99.132,0.571,56.278,89.923,28.712,91.279,78.408,71.725,18.692,5.005,78.827,37.423,14.382,18.921,58.970,2.196,70.117,67.356,91.997,64.593,47.289,85.123,80.112,9.968,72.438,1.530,77.215,78.357,32.264,22.048,97.854,45.382
7.989,72.608,50.449,91.956,30.333,15.188,91.365,33.140,48.911,11.706,30.334,31.954,49.413,69.100,19.430,53.953,16.503,47.369,44.439,68.817,57.248,49.833,15.216,9.708,2.939,23.938,12.709,6.708,22.889,93.108,31.085,50.868,76.322,73.431,70.876,18.425,15.957,16.970,84.669,64.430,50.735,54.695,86.820,98.664,15.160,31.960,69.416,80.096,38.094,82.994,41.780,29.364,88.021,79.975,14.049,35.213,98.983,87.790,40.432,24.965,95.913,92.151,38.091,81.602,8.084,22.361,76.953,23.670,74.813,21.549,37.711,30.478,18.051,52.892,60.078,3.050,41.432,47.491,73.835,90.799,33.048,92.375,46.779,71.351,76.757,87.455,76.708,81.476,75.716,84.229,95.196,87.879,73.703,25.277,3.753,24.017,29.398,71.702,22.219,98.835,64.373,80.870,60.832,41.927,78.644,45.173,5.355,58.231,51.161,62.674,7.747,92.620,39.523,59.858,32.898,68.632,9.689,93.654,81.334,47.322,87.240,37.571,17.848,6.595,39.786,22.352,80.523,15.075,82.414,62.774,76.145,29.596,9.149,67.217,10.256,14.486,39.304,50.299,99.605,92.838,16.907,5.836,3.769,11.076,38.839,26.802,99.872,87.354,54.297,87.576,60.096,69.255,84.970,79.733,95.436
23.976,34.992,14.575,10.815,16.875,66.194,43.476,11.585,35.303,96.388,38.061,52.388,18.529,2.168,61.533,94.661,78.417,12.773,45.334,98.227,74.588,52.768,99.992,7.423,75.451,66.662,60.454,92.794,14.100,36.704,66.357,64.308,92.416,68.820,45.004,70.945,88.926,69.903,35.720,71.751,37.631,33.123,69.644,68.475,47.692,14.495,69.896,27.517,21.578,70.321,20.262,14.990,73.386,87.713,92.335,76.229,76.463,64.709,56.296,79.533,76.865,33.594,74.489,14.778,47.917,78.816,18.974,22.520,46.112,55.947,22.915,68.440,56.709,31.558,98.332,72.156,16.157,44.313,64.457,10.836,19.077,28.771,70.797,27.788,48.596,88.454,3.676,73.788,88.294,19.914,8.382,90.700,9.102,56.707,5.168,37.218,41.881,75.717,16.680,45.847,57.737,41.638,97.948,89.059,68.762,82.934,59.884,82.747,52.350,44.219,12.336,38.262,0.565,59.942,53.857,83.496,55.299,43.159,56.280,59.888,69.059,0.933,80.667,67.276,38.193,8.564,55.982,95.746,54.019,41.378,6.522,9.292,55.983,29.390,27.364,10.359,38.617,3.227,40.849,24.916,51.843,96.603,23.792,83.493,70.355,38.407,62.820,97.022,66.494,19.087,98.151,92.874,58.110,81.987,48.362
37.344,79.969,68.346,62.747,9.368,9.608,33.597,83.211,38.592,39.206,67.748,78.669,77.102,81.297,50.040,15.149,34.319,80.334,19.405,62.324,49.676,17.879,3.038,49.486,24.182,14.957,33.861,53.035,20.090,53.797,83.377,56.488,85.558,34.786,31.157,12.645,40.007,3.485,63.180,62.757,37.837,26.661,21.993,30.630,19.591,35.299,95.969,55.952,32.389,28.326,12.796,66.195,50.997,79.201,48.226,71.949,93.692,46.844,46.678,45.834,26.568,32.003,26.169,54.539,67.055,53.808,98.662,21.723,48.867,7.120,41.481,3.793,35.098,17.790,47.448,5.525,83.867,25.677,47.499,19.702,57.908,57.467,22.391,8.088,2.983,27.554,67.901,17.969,48.011,10.359,75.425,64.692,81.804,56.764,17.991,78.897,43.540,81.571,20.155,40.061,51.048,59.171,15.345,34.460,33.738,14.440,53.848,5.121,80.941,56.362,24.060,90.550,46.804,45.555,13.413,72.146,21.838,34.871,74.188,26.146,42.807,94.642,13.735,99.064,29.782,45.373,77.007,46.052,4.351,57.458,51.802,15.665,53.679,58.306,1.630,62.125,72.841,67.030,51.337,6.003,35.310,91.636,8.822,30.667,45.460,1.237,13.468,43.139,54.127,7.729,11.799,55.177,60.988,5.832,11.056
98.811,5.042,29.726,32.938,73.817,22.872,39.811,32.993,8.394,18.947,54.104,32.357,57.468,61.219,88.438,72.119,64.152,86.002,55.228,80.511,75.562,79.546,8.630,45.725,93.120,72.445,45.472,56.011,72.064,82.651,82.601,6.017,38.664,65.819,59.486,29.610,2.764,47.159,41.314,0.003,18.855,31.303,96.579,90.401,46.198,22.823,20.863,92.081,69.281,72.802,80.551,69.646,44.374,59.119,50.369,69.587,34.712,99.970,62.475,49.046,24.366,12.339,53.024,96.574,82.132,55.281,28.929,25.816,56.530,82.305,98.738,4.880,35.489,64.455,68.405,29.416,5.518,98.288,75.342,98.951,12.273,40.840,80.661,56.480,79.769,54.312,96.049,69.780,46.236,90.563,94.957,80.125,19.323,72.152,18.631,16.880,6.181,3.530,71.365,71.506,8.813,45.254,85.887,43.220,84.980,88.881,29.992,76.110,42.078,97.983,29.289,2.047,12.195,63.155,87.776,65.486,50.044,85.901,85.743,38.705,67.241,23.098,74.723,75.403,48.377,55.955,9.873,73.616,15.287,11.439,55.622,44.454,30.257,39.883,91.355,48.241,71.992,50.946,46.370,40.151,45.962,52.722,93.314,50.340,93.652,15.345,99.227,58.346,95.892,37.632,89.694,8.042,55.296,83.867,1.082
58.361,12.061,98.542,67.952,74.330,90.624,34.618,77.767,96.494,7.210,43.170,53.316,97.102,9.454,89.258,79.583,48.895,12.081,31.331,60.843,89.974,99.262,33.111,55.161,63.084,73.882,85.235,92.331,48.734,42.380,84.012,0.928,59.221,73.761,14.533,16.511,44.954,57.594,70.308,51.261,20.894,65.916,48.948,35.593,79.826,63.608,77.639,95.132,50.109,37.429,50.351,7.950,55.623,63.523,99.500,54.990,87.915,70.323,35.774,1.927,74.316,12.466,43.187,61.603,56.789,0.723,8.176,70.771,12.652,65.020,1.285,12.620,94.566,99.641,58.985,43.735,64.564,88.263,24.545,67.085,52.850,91.803,88.837,12.453,33.944,68.513,97.372,55.328,56.526,8.293,33.933,78.654,96.369,76.957,43.196,13.766,49.237,51.190,92.357,23.642,9.209,0.993,58.841,35.232,54.993,41.053,83.063,77.181,48.706,55.703,52.671,60.146,70.405,5.205,51.759,42.645,91.205,28.379,36.678,31.135,15.760,90.530,72.664,61.960,81.949,76.614,76.649,64.921,52.127,72.127,1.818,48.933,68.060,79.519,72.233,78.973,26.456,37.325,23.758,57.730,60.415,39.953,64.328,43.609,43.483,44.873,71.505,19.742,54.361,39.584,41.994,86.459,19.104,9.723,17.880
7.154,44.201,19.895,40.739,76.970,5.695,31.880,30.166,2.339,31.420,34.452,28.348,56.216,96.287,39.549,14.175,98.289,44.360,20.382,46.900,24.652,25.099,94.088,28.548,58.932,16.713,2.948,28.211,88.002,99.844,99.183,7.723,99.986,95.470,11.454,61.358,35.829,2.987,7.538,29.231,61.984,45.574,13.845,79.676,68.583,54.416,50.119,80.202,19.762,78.569,99.291,82.370,79.221,69.637,41.610,72.936,95.741,25.712,16.323,5.079,58.513,67.494,9.650,8.346,88.747,62.663,71.631,24.266,97.280,6.185,62.564,54.743,23.036,80.858,54.273,39.994,86.865,34.659,68.169,24.201,82.400,73.526,54.210,85.849,97.879,15.264,54.702,10.362,78.939,78.472,39.615,64.222,96.741,25.549,11.840,97.944,81.619,31.814,45.769,15.834,88.466,56.010,57.189,8.843,71.643,42.340,18.190,19.339,2.636,85.272,43.976,14.593,63.488,57.239,97.314,57.530,91.536,77.176,64.623,85.236,78.819,59.956,3.948,85.134,63.806,5.825,77.920,12.039,17.965,69.055,63.164,59.608,9.485,13.066,97.525,43.802,7.587,57.947,50.654,44.761,97.250,25.789,39.724,57.382,72.357,73.341,91.675,37.028,61.720,64.167,34.209,38.115,83.189,71.013,81.346
22.376,77.004,70.624,29.318,56.491,33.255,45.581,90.527,77.501,0.224,91.833,30.718,73.563,45.718,76.813,46.467,10.958,1.297,17.308,90.537,41.579,95.375,39.323,69.818,83.014,42.426,13.030,42.856,64.257,46.712,21.165,92.678,8.237,40.807,99.573,50.721,91.785,75.982,34.724,15.057,70.821,8.880,32.752,47.490,10.118,90.292,55.814,51.249,60.696,79.213,3.552,65.124,48.158,85.486,68.393,7.583,2.361,8.897,34.720,92.925,84.856,32.312,69.613,99.197,72.650,4.358,64.186,36.807,33.602,89.842,2.588,70.953,61.099,2.467,58.350,19.275,5.439,72.088,18.267,84.900,99.142,50.661,80.136,36.717,12.114,19.409,54.850,4.773,31.368,11.830,81.909,26.022,22.166,60.251,41.395,45.563,75.867,60.482,78.796,58.772,30.055,20.057,73.326,9.857,65.759,76.301,44.045,58.350,75.617,65.188,43.349,95.132,91.086,65.066,70.422,40.506,46.678,4.875,41.626,19.225,39.534,24.697,96.077,0.352,50.847,8.542,1.138,46.206,94.641,34.178,18.865,84.536,90.754,40.627,98.791,71.435,97.240,65.711,32.735,24.578,75.854,51.192,26.291,73.599,72.031,78.702,66.628,68.237,79.596,42.448,6.860,69.485,34.787,86.939,31.617
94.909,49.120,54.800,92.072,33.582,60.200,10.463,14.724,66.716,39.784,2.414,33.294,76.550,50.437,12.793,90.198,36.624,69.400,90.484,98.107,99.343,81.236,22.951,31.992,49.545,54.151,33.213,66.442,8.314,22.470,97.411,87.976,25.152,96.487,20.645,98.157,30.079,70.107,59.450,75.689,21.673,0.267,43.975,56.563,96.398,49.281,35.256,51.465,34.577,3.491,81.804,55.018,89.453,65.141,72.019,27.341,92.335,16.929,53.229,21.976,4.948,83.793,51.430,63.710,89.675,31.576,71.861,73.346,82.163,15.924,77.881,84.253,99.976,92.930,98.770,55.093,21.548,31.066,96.913,15.890,17.091,71.032,45.652,74.225,9.383,70.171,88.683,54.248,32.894,33.421,32.048,9.623,76.950,13.999,7.593,55.503,30.478,38.468,26.180,49.301,58.002,0.122,14.106,12.888,28.361,13.393,97.443,20.893,80.883,59.148,40.085,40.508,19.175,31.157,27.435,33.564,56.945,9.359,30.689,83.332,36.052,23.003,61.635,52.902,92.525,85.304,6.838,22.677,22.015,24.928,21.349,87.655,83.843,62.879,96.596,75.018,16.659,67.626,94.640,56.213,37.008,29.586,92.348,11.302,60.564,60.633,79.327,35.581,64.524,33.360,98.254,50.676,33.072,16.042,92.539
0.742,51.933,80.597,6.832,29.675,69.130,66.053,61.358,84.350,93.152,71.058,37.982,51.341,36.065,99.742,8.690,2.482,15.222,68.527,60.303,7.675,20.510,22.278,91.181,68.798,55.335,97.113,73.926,52.333,36.819,95.868,76.203,12.573,72.915,13.527,30.490,31.198,58.617,40.871,25.791,64.115,53.664,30.081,80.629,83.917,25.386,37.064,73.331,92.129,87.795,13.695,39.299,35.551,89.103,27.785,66.779,54.579,57.747,42.720,72.854,57.055,9.022,0.702,68.973,83.192,13.389,58.543,49.348,0.406,0.862,7.355,84.850,74.994,93.640,98.619,58.050,46.684,69.213,56.599,5.996,55.751,2.247,62.831,2.278,52.709,19.493,83.326,83.454,83.404,32.950,32.002,51.701,41.541,16.641,97.757,6.434,51.960,8.644,5.532,91.606,36.551,97.001,64.598,96.664,69.451,83.613,97.918,74.578,62.705,88.856,55.988,52.923,46.226,75.901,27.971,36.000,87.494,68.674,85.928,58.683,28.976,44.980,9.188,44.231,66.585,95.346,15.966,64.596,43.314,40.551,85.523,59.267,12.382,23.804,86.003,4.968,69.575,26.717,53.872,62.421,89.092,52.214,64.182,41.520,71.900,93.649,40.890,17.967,57.301,79.479,4.689,60.121,50.256,75.638,2.178
42.431,69.275,51.649,90.534,54.429,55.214,16.718,80.998,16.700,49.286,78.120,55.305,5.953,8.250,50.337,72.848,7.270,96.350,74.241,55.462,32.384,28.295,24.812,26.354,56.584,3.662,36.620,64.246,96.193,80.238,35.409,90.008,16.470,84.215,36.328,35.067,0.294,67.638,55.096,4.800,66.785,27.247,96.186,16.893,3.647,65.621,66.245,23.440,28.698,53.080,13.857,31.868,90.052,43.290,80.653,22.837,40.667,7.402,10.650,99.161,16.183,24.848,4.588,47.100,8.972,86.113,63.880,36.890,45.618,29.755,62.323,95.970,58.888,69.638,15.753,95.180,10.380,98.352,22.522,91.491,1.712,23.003,43.164,5.540,90.621,93.754,7.830,94.590,71.049,60.860,4.361,77.039,98.141,31.424,18.754,24.119,56.542,54.056,61.195,80.324,69.124,72.932,41.226,8.408,34.742,77.229,44.015,27.697,54.163,63.326,21.397,50.000,67.871,22.149,48.712,67.164,84.771,16.009,74.081,33.669,30.405,97.859,61.562,0.727,6.867,36.349,84.039,13.083,56.035,19.078,54.926,92.654,58.228,83.172,27.735,27.437,10.919,54.900,74.939,96.497,66.153,18.276,72.252,98.409,57.878,5.334,82.178,39.423,28.539,53.135,97.353,0.504,29.299,37.501,44.975
31.676,26.008,88.086,29.862,56.554,63.952,92.101,75.410,12.527,75.614,23.243,52.232,66.574,59.918,77.688,48.762,62.996,44.014,58.776,76.902,90.525,15.072,35.602,18.487,47.554,90.942,11.273,91.786,94.311,54.636,14.453,70.092,88.396,1.058,87.484,24.106,3.249,59.942,77.401,61.582,38.708,34.149,48.425,41.813,50.339,87.456,54.543,81.140,19.310,52.979,8.408,67.874,50.256,48.600,47.971,68.646,85.019,89.468,91.400,67.169,94.271,32.827,88.355,17.634,64.226,94.743,12.160,8.852,79.451,63.267,56.361,2.586,53.064,2.274,90.849,35.392,12.048,82.669,12.657,35.924,62.184,95.724,46.989,37.113,2.461,39.741,39.492,55.501,42.514,79.834,97.954,12.005,60.483,77.078,49.087,67.769,12.231,2.822,92.688,1.455,8.707,28.326,40.835,72.584,75.266,48.756,13.857,78.843,92.224,10.440,87.371,24.708,1.704,7.056,82.628,67.978,90.508,46.194,33.721,68.856,93.995,60.317,78.561,3.662,9.672,82.116,79.334,51.426,69.881,32.600,10.203,8.330,55.912,47.663,92.945,56.225,74.851,92.930,90.940,19.612,50.435,19.806,3.547,55.748,66.191,65.207,15.459,45.450,71.407,90.896,77.251,48.077,18.674,95.291,30.447
46.944,86.538,56.791,30.282,43.725,97.245,77.311,13.700,19.621,41.433,79.672,10.910,92.690,59.382,36.978,25.712,2.045,53.893,34.325,66.561,29.307,44.275,79.375,17.298,67.423,19.439,1.454,39.109,36.700,19.834,74.717,76.036,26.362,79.096,97.039,91.755,69.933,41.562,71.589,81.806,8.714,65.641,45.161,13.360,98.889,87.925,96.327,22.480,5.588,18.082,81.192,55.315,78.864,25.687,94.766,51.888,27.391,62.318,2.470,10.801,42.908,69.498,53.892,79.081,74.692,77.422,23.029,57.126,77.498,38.542,99.317,41.971,31.315,9.359,70.671,53.426,31.735,23.915,76.462,33.735,26.316,57.039,3.301,44.242,40.306,62.094,89.581,4.098,88.227,67.294,99.809,59.368,43.676,10.553,48.409,64.617,54.397,46.225,89.357,95.515,21.568,96.213,62.610,31.449,81.852,83.651,82.654,91.391,31.286,20.151,92.142,92.447,4.696,1.166,69.902,96.899,55.331,53.615,23.360,8.908,11.571,56.657,69.447,99.776,3.241,13.216,53.381,22.462,5.826,13.595,81.165,9.431,26.623,1.654,63.920,64.695,61.689,28.534,13.896,39.696,48.277,73.726,90.306,42.383,33.583,80.760,98.288,66.149,34.335,44.342,35.385,57.984,45.562,91.040,65.745
28.567,17.199,71.501,0.957,4.331,0.797,42.311,39.590,57.205,41.506,18.675,34.867,63.214,10.768,84.402,78.239,72.958,65.361,89.679,76.258,61.231,90.360,73.579,12.594,52.777,29.368,65.921,50.703,71.173,34.937,26.964,94.829,38.362,65.392,97.748,82.670,27.341,5.191,75.716,64.517,66.973,56.084,72.035,71.927,23.141,12.283,63.810,82.686,21.473,89.039,20.432,53.227,48.334,80.324,94.936,73.736,47.883,3.197,16.449,62.751,68.348,14.890,88.662,74.780,51.165,12.204,79.025,93.053,26.359,99.143,36.412,51.966,81.730,6.174,93.914,94.992,93.354,47.622,67.522,90.540,60.923,2.062,51.039,96.435,32.694,94.993,43.616,68.477,34.993,75.206,74.234,50.436,16.527,42.109,24.151,32.431,71.235,13.412,83.132,54.652,14.409,76.089,97.070,45.824,59.460,80.519,66.045,40.404,17.027,18.164,3.183,74.178,94.952,57.555,51.022,30.612,2.881,51.254,91.562,98.884,78.854,31.672,20.319,56.511,8.898,56.319,53.850,73.285,68.345,85.239,90.153,98.420,50.576,65.952,12.508,87.946,4.739,48.703,81.254,53.041,29.814,68.207,75.615,4.746,39.473,81.654,18.136,45.865,0.170,96.384,20.607,84.672,70.093,61.474,57.723
65.755,58.026,73.974,28.555,50.808,4.348,39.279,61.484,22.812,76.040,31.931,82.522,15.214,19.036,2.332,14.914,62.609,19.479,53.391,98.182,79.949,49.029,24.017,59.272,19.193,73.427,52.583,59.355,84.074,34.015,58.502,26.777,13.939,45.875,66.155,41.090,28.202,8.460,77.416,74.646,73.924,10.611,94.949,97.013,6.535,35.671,32.659,25.904,65.867,60.176,88.341,96.362,9.370,26.431,67.985,3.042,23.025,53.797,79.106,48.685,26.496,59.212,1.837,89.300,48.162,53.256,4.355,91.552,3.927,53.063,85.842,71.554,77.334,44.226,31.024,88.611,64.187,24.876,37.819,30.131,32.425,57.290,25.267,47.759,56.909,29.982,94.946,21.019,34.231,14.139,71.110,4.289,29.056,59.774,52.051,20.665,59.426,7.543,2.023,31.704,45.154,36.753,22.402,19.759,38.887,40.504,5.270,22.389,32.691,2.249,5.178,8.467,9.019,38.164,6.981,16.968,63.129,99.187,32.244,67.130,3.003,92.368,53.541,8.631,4.892,69.620,80.266,29.120,27.017,12.310,70.312,45.809,60.989,11.788,9.192,67.161,85.907,84.133,95.833,45.420,33.147,37.601,33.533,81.489,73.387,7.867,61.682,66.205,95.218,88.897,21.710,70.136,79.959,93.383,28.741
75.367,68.494,25.188,76.946,26.806,29.905,15.342,89.744,0.060,97.752,21.029,86.681,57.248,56.244,24.613,83.220,57.711,15.813,37.630,59.970,6.920,22.744,55.232,67.211,33.036,72.781,41.171,23.024,1.431,23.999,8.557,39.604,15.100,60.343,70.416,26.194,97.325,84.605,79.723,73.625,47.947,82.863,85.139,70.016,32.732,35.913,74.521,78.702,32.627,26.953,50.604,54.122,95.817,85.615,35.538,44.160,83.769,78.108,76.113,70.020,37.235,27.371,39.739,72.054,93.805,58.728,97.306,78.964,76.292,61.623,8.547,6.052,13.224,47.146,46.584,82.620,91.946,76.188,68.598,92.894,23.343,7.551,1.704,57.083,67.182,46.350,4.013,85.137,30.039,52.611,83.431,63.848,59.539,0.442,12.997,69.904,72.065,82.694,16.582,95.116,43.676,94.894,78.257,39.036,10.002,24.440,78.026,75.602,99.875,22.680,68.254,85.163,10.252,10.597,36.313,31.510,51.497,60.194,60.917,56.609,5.474,19.189,76.117,46.517,30.086,3.404,93.971,85.050,1.471,9.954,87.633,98.757,58.148,51.166,34.391,27.035,18.551,85.266,3.769,94.714,44.594,99.894,12.385,88.286,4.183,38.570,92.143,51.564,97.399,51.085,52.904,94.543,22.329,68.764,12.677
95.267,93.081,56.479,79.648,27.457,99.599,2.176,36.338,94.806,54.213,60.680,43.783,25.621,46.985,93.437,10.953,37.697,68.836,10.485,70.616,84.963,24.998,99.362,13.135,55.523,20.392,36.878,27.493,70.049,42.487,76.027,5.245,62.776,70.326,89.296,86.034,90.395,8.965,4.803,19.230,2.560,5.856,5.280,52.303,63.887,75.087,97.540,90.867,25.633,40.955,64.373,5.010,92.753,41.469,69.256,24.038,21.096,61.512,76.327,58.978,42.162,69.337,93.057,1.856,54.561,84.278,39.489,55.256,97.195,80.039,10.357,8.369,62.802,71.521,98.861,44.518,83.038,8.841,37.200,3.910,21.186,85.985,72.234,54.010,75.892,80.858,16.784,1.984,58.328,58.198,85.373,19.150,38.003,75.437,38.704,51.577,6.577,64.688,72.597,21.701,97.810,75.899,44.085,94.334,11.721,41.473,87.289,33.951,19.216,84.560,58.734,42.167,72.905,16.375,87.680,97.573,51.956,92.512,60.591,31.355,25.784,65.006,22.644,45.499,73.773,58.803,25.914,59.695,97.411,1.357,34.232,32.417,7.106,74.487,67.101,83.113,84.956,29.812,93.922,92.781,94.013,19.842,66.415,0.870,40.707,46.995,24.145,74.412,1.646,52.636,61.436,83.277,90.256,93.222,87.419
31.020,23.783,38.718,81.128,99.373,0.256,59.248,25.972,52.032,75.110,36.917,86.169,97.894,59.031,85.853,76.648,10.516,25.864,34.194,83.347,69.530,30.924,79.524,79.547,76.006,57.342,51.683,18.483,18.792,70.491,90.922,88.427,9.139,5.037,6.521,3.520,60.609,48.037,9.977,35.615,39.869,47.671,35.597,41.296,62.768,20.932,57.954,81.052,51.928,85.692,63.261,3.078,16.649,35.262,97.284,79.491,89.429,76.442,81.765,69.719,77.348,32.708,67.460,34.469,50.676,92.928,23.928,64.363,7.201,88.132,67.883,96.122,22.132,88.264,5.863,48.788,28.982,67.202,8.172,91.339,98.335,66.550,22.612,20.635,1.016,78.771,10.908,73.351,68.368,35.056,17.830,24.739,93.659,64.644,89.085,21.074,56.741,37.707,79.688,96.374,15.864,29.318,4.333,68.109,57.593,30.859,74.413,66.062,89.126,35.107,66.244,1.673,44.090,80.956,89.659,39.792,21.700,82.068,15.664,30.010,23.789,41.895,52.186,71.951,40.098,56.514,68.632,81.915,60.038,73.721,26.694,46.491,96.774,31.342,93.069,6.300,94.543,80.812,26.429,25.802,63.369,15.367,38.557,1.274,58.296,75.824,27.637,29.878,80.529,25.472,75.612,1.218,62.506,37.829,11.773
